# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f             16:(.)rho_smg            17:(.)p_smg              18:M*^2_smg              19:kineticity_smg        20:braiding_smg          21:tensor_excess_smg     22:Mpl_running_smg       23:c_s^2                 24:kin (D)            
       1.449143435835e+12       3.599258822552e-22       3.198365448043e-07       4.530882519099e+18       1.403502526755e+04       9.685049057592e-09       2.033876473826e+16       1.846579225222e-07       1.213457492920e+37       7.460134180548e+27       4.076120881692e+28       8.394321424458e+36       2.052889640188e+37       2.557391125653e-14       1.999999998356e+00       1.554251534290e-04      -1.398826380861e-04       1.000000000000e+00       7.571042806510e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       7.571042806510e-41 
       1.439069946211e+12       3.649824809730e-22       3.220757207600e-07       4.468110041168e+18       1.403502526755e+04       9.752844400994e-09       2.019738305686e+16       1.859505279789e-07       1.180067053814e+37       7.305639320013e+27       3.991706886997e+28       8.163336754623e+36       1.996400733999e+37       2.593319913548e-14       1.999999998344e+00       1.551002377700e-04      -1.395902139930e-04       1.000000000000e+00       7.768993225088e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       7.768993225088e-41 
       1.429066480845e+12       3.701101198462e-22       3.243294486310e-07       4.406207235750e+18       1.403502526755e+04       9.821114311799e-09       2.005698416768e+16       1.872521816738e-07       1.147595411971e+37       7.154343954467e+27       3.909041055005e+28       7.938708038415e+36       1.941466220437e+37       2.629753464983e-14       1.999999998333e+00       1.547760013458e-04      -1.392984012112e-04       1.000000000000e+00       7.972119201276e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       7.972119201276e-41 
       1.419132552974e+12       3.753097969178e-22       3.266013663961e-07       4.345162054088e+18       1.403502526755e+04       9.889862111981e-09       1.991756123901e+16       1.885629469446e-07       1.116017285053e+37       7.006181824308e+27       3.828087182326e+28       7.720260380475e+36       1.888043327629e+37       2.666698871382e-14       1.999999998321e+00       1.544524427365e-04      -1.390071984629e-04       1.000000000000e+00       8.180556053790e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       8.180556053790e-41 
       1.409267679220e+12       3.805825242526e-22       3.288860170869e-07       4.284962614355e+18       1.403502526755e+04       9.959091146763e-09       1.977910748660e+16       1.898828875723e-07       1.085308086407e+37       6.861088042127e+27       3.748809815320e+28       7.507823698003e+36       1.836090460642e+37       2.704163323794e-14       1.999999998309e+00       1.541295605252e-04      -1.387166044727e-04       1.000000000000e+00       8.394442639352e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       8.394442639352e-41 
       1.399471379563e+12       3.859293281337e-22       3.311888576718e-07       4.225597199338e+18       1.403502526754e+04       1.002880478479e-08       1.964161617338e+16       1.912120677843e-07       1.055443905930e+37       6.718999064297e+27       3.671174234568e+28       7.301232588327e+36       1.785567169105e+37       2.742154114298e-14       1.999999998297e+00       1.538073532979e-04      -1.384266179681e-04       1.000000000000e+00       8.613921445195e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       8.613921445195e-41 
       1.389743177321e+12       3.913512492625e-22       3.335080691613e-07       4.167054254157e+18       1.403502526754e+04       1.009900641828e-08       1.950508060911e+16       1.925505522578e-07       1.026401491443e+37       6.579852663139e+27       3.595146439673e+28       7.100326200124e+36       1.736434115709e+37       2.780678637417e-14       1.999999998285e+00       1.534858196435e-04      -1.381372376792e-04       1.000000000000e+00       8.839138683984e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       8.839138683984e-41 
       1.380082599127e+12       3.968493429611e-22       3.358418325661e-07       4.109322384019e+18       1.403502526754e+04       1.016969946321e-08       1.936949415006e+16       1.938984061227e-07       9.981582305970e+36       6.443587899674e+27       3.520693134362e+28       6.904948108183e+36       1.688653045580e+37       2.819744391560e-14       1.999999998273e+00       1.531649581539e-04      -1.378484623385e-04       1.000000000000e+00       9.070244391221e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       9.070244391221e-41 
       1.370489174903e+12       4.024246793781e-22       3.381919668755e-07       4.052390351999e+18       1.403502526754e+04       1.024088735945e-08       1.923485019866e+16       1.952556949645e-07       9.706921332582e+36       6.310145096929e+27       3.447781711911e+28       6.714946191608e+36       1.642186756498e+37       2.859358980483e-14       1.999999998261e+00       1.528447674240e-04      -1.375602906816e-04       1.000000000000e+00       9.307392525194e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       9.307392525194e-41 
       1.360962437838e+12       4.080783436963e-22       3.405602910789e-07       3.996247076852e+18       1.403502526753e+04       1.031257357096e-08       1.910114220324e+16       1.966224848282e-07       9.439818143921e+36       6.179465813807e+27       3.376380240859e+28       6.530172515381e+36       1.596999069925e+37       2.899530114764e-14       1.999999998249e+00       1.525252460515e-04      -1.372727214463e-04       1.000000000000e+00       9.550741069543e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       9.550741069543e-41 
       1.351501924367e+12       4.138114363445e-22       3.429431671975e-07       3.940881630855e+18       1.403502526753e+04       1.038476158596e-08       1.896836365763e+16       1.979988422210e-07       9.180064774111e+36       6.051492819490e+27       3.306457451027e+28       6.350483215179e+36       1.553054802841e+37       2.940265613311e-14       1.999999998237e+00       1.522063926371e-04      -1.369857533734e-04       1.000000000000e+00       9.800452138504e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       9.800452138504e-41 
       1.342107174148e+12       4.196250732113e-22       3.453442332102e-07       3.886283237683e+18       1.403502526753e+04       1.045745491706e-08       1.883650810092e+16       1.993848341155e-07       8.927458979826e+36       5.926170068378e+27       3.237982719822e+28       6.175738385362e+36       1.510319740349e+37       2.981573404876e-14       1.999999998225e+00       1.518882057846e-04      -1.366993852061e-04       1.000000000000e+00       1.005669208491e-40       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.005669208491e-40 
       1.332777730038e+12       4.255203858623e-22       3.477616701275e-07       3.832441270310e+18       1.403502526753e+04       1.053065710148e-08       1.870556911710e+16       2.007805279533e-07       8.681804082825e+36       5.803442675537e+27       3.170926058829e+28       6.005801970041e+36       1.468760609038e+37       3.023461529603e-14       1.999999998212e+00       1.515706841003e-04      -1.364136156903e-04       1.000000000000e+00       1.031963161101e-40       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.031963161101e-40 
       1.323513138072e+12       4.314985217608e-22       3.501972969389e-07       3.779345248942e+18       1.403502526752e+04       1.060437170119e-08       1.857554033475e+16       2.021859916479e-07       8.442908816819e+36       5.683256892670e+27       3.105258100670e+28       5.840541657147e+36       1.428345051070e+37       3.065938140595e-14       1.999999998200e+00       1.512538261939e-04      -1.361284435745e-04       1.000000000000e+00       1.058944588218e-40       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.058944588218e-40 
       1.314312947439e+12       4.375606444904e-22       3.526474756654e-07       3.726984838973e+18       1.403502526752e+04       1.067860230309e-08       1.844641542676e+16       2.036012935883e-07       8.210587178549e+36       5.565560084574e+27       3.040950086152e+28       5.679828775412e+36       1.389041598994e+37       3.109011505493e-14       1.999999998187e+00       1.509376306777e-04      -1.358438676099e-04       1.000000000000e+00       1.086631464364e-40       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.086631464364e-40 
       1.305176710466e+12       4.437079339822e-22       3.551158442860e-07       3.675349848978e+18       1.403502526752e+04       1.075335251921e-08       1.831818810998e+16       2.050265026423e-07       7.984658282967e+36       5.450300706088e+27       2.977973851665e+28       5.523538194188e+36       1.350819651239e+37       3.152690008094e-14       1.999999998174e+00       1.506220961669e-04      -1.355598865502e-04       1.000000000000e+00       1.115042234015e-40       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.115042234015e-40 
       1.296103982588e+12       4.499415867440e-22       3.576024028007e-07       3.624430228728e+18       1.403502526752e+04       1.082862598685e-08       1.819085214496e+16       2.064616881597e-07       7.764946222400e+36       5.337428279523e+27       2.916301816853e+28       5.371548226019e+36       1.313649448292e+37       3.196982149977e-14       1.999999998162e+00       1.503072212797e-04      -1.352764991517e-04       1.000000000000e+00       1.144195823895e-40       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.144195823895e-40 
       1.287094322332e+12       4.562628160934e-22       3.601053322200e-07       3.574216067233e+18       1.403502526751e+04       1.090442636875e-08       1.806440133561e+16       2.079069199757e-07       7.551279929584e+36       5.226893372549e+27       2.855906972528e+28       5.223740531895e+36       1.277502049527e+37       3.241896552160e-14       1.999999998149e+00       1.499930046372e-04      -1.349937041735e-04       1.000000000000e+00       1.174111655577e-40       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.174111655577e-40 
       1.278147291292e+12       4.626728523939e-22       3.626264515333e-07       3.524697590812e+18       1.403502526751e+04       1.098075735333e-08       1.793882952891e+16       2.093622684144e-07       7.343493044479e+36       5.118647576551e+27       2.796762868851e+28       5.080000029114e+36       1.242349310668e+37       3.287441956779e-14       1.999999998136e+00       1.496794448634e-04      -1.347115003771e-04       1.000000000000e+00       1.204809658428e-40       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.204809658428e-40 
