        0.218560E-03        0.517745E+00        0.665805E-12
        0.219822E-03        0.520732E+00        0.681249E-12
        0.221091E-03        0.523736E+00        0.694680E-12
        0.222368E-03        0.526757E+00        0.710896E-12
        0.223651E-03        0.529796E+00        0.729964E-12
        0.224943E-03        0.532852E+00        0.746940E-12
        0.226241E-03        0.535926E+00        0.764312E-12
        0.227547E-03        0.539018E+00        0.781980E-12
        0.228861E-03        0.542127E+00        0.800349E-12
        0.230182E-03        0.545255E+00        0.818866E-12
        0.231511E-03        0.548400E+00        0.837991E-12
        0.232847E-03        0.551563E+00        0.857472E-12
        0.234192E-03        0.554745E+00        0.874814E-12
        0.235544E-03        0.557945E+00        0.897822E-12
        0.236904E-03        0.561163E+00        0.918813E-12
        0.238271E-03        0.564400E+00        0.940168E-12
        0.239647E-03        0.567656E+00        0.962019E-12
        0.241030E-03        0.570930E+00        0.984396E-12
        0.242422E-03        0.574223E+00        0.100725E-11
        0.243821E-03        0.577536E+00        0.103072E-11
        0.245229E-03        0.580867E+00        0.105474E-11
        0.246645E-03        0.584217E+00        0.107618E-11
        0.248068E-03        0.587587E+00        0.110128E-11
        0.249501E-03        0.590976E+00        0.113005E-11
        0.250941E-03        0.594385E+00        0.115639E-11
        0.252390E-03        0.597813E+00        0.118334E-11
        0.253847E-03        0.601261E+00        0.121089E-11
        0.255312E-03        0.604729E+00        0.123901E-11
