# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_fld            13:(.)w_fld              14:(.)rho_ur             15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       3.087931679605e+07       7.926554948310e-13       1.500929459326e-02       2.057403067798e+09       1.403501018787e+04       4.545116663705e-04       4.333915398620e+11       8.665573396603e-03       2.501784285427e+18       7.217978902187e+13       3.943810367853e+14       6.167202834402e-06      -9.000000000000e-01       1.730656537131e+18       4.232907383384e+18       1.707258445504e-04       6.684980673580e-02 
       3.066466409896e+07       8.037913073053e-13       1.511435676002e-02       2.028899842100e+09       1.403501008281e+04       4.576932452226e-04       4.303788838497e+11       8.726230408411e-03       2.432943232353e+18       7.068498902369e+13       3.862136428228e+14       6.154310319168e-06      -9.000000000000e-01       1.683034438288e+18       4.116434569274e+18       1.708054578466e-04       6.681977898670e-02 
       3.045150352587e+07       8.150835624830e-13       1.522015432056e-02       2.000791504951e+09       1.403500997701e+04       4.608970950872e-04       4.273871698355e+11       8.787311991178e-03       2.365996463449e+18       6.922114543207e+13       3.782153906641e+14       6.141444755673e-06      -9.000000000000e-01       1.636722746301e+18       4.003166646286e+18       1.708850724959e-04       6.678978714487e-02 
       3.023982470453e+07       8.265344581363e-13       1.532669242442e-02       1.973072585462e+09       1.403500987047e+04       4.641233718607e-04       4.244162522444e+11       8.848821116504e-03       2.300891854112e+18       6.778761715851e+13       3.703827774846e+14       6.128606087574e-06      -9.000000000000e-01       1.591685402993e+18       3.893015427500e+18       1.709646885083e-04       6.675983121987e-02 
       3.002961733479e+07       8.381462229117e-13       1.543397625210e-02       1.945737688535e+09       1.403500976319e+04       4.673722325311e-04       4.214659865135e+11       8.910760776789e-03       2.237578714045e+18       6.638377639109e+13       3.627123730011e+14       6.115794258648e-06      -9.000000000000e-01       1.547887342392e+18       3.785895152587e+18       1.710443058941e-04       6.672991122168e-02 
       2.982087118807e+07       8.499211167641e-13       1.554201102408e-02       1.918781493823e+09       1.403500965515e+04       4.706438351849e-04       4.185362290845e+11       8.973133985369e-03       2.176007747782e+18       6.500900831948e+13       3.552008179693e+14       6.103009212786e-06      -9.000000000000e-01       1.505294463429e+18       3.681722421037e+18       1.711239246635e-04       6.670002716071e-02 
       2.961357610691e+07       8.618614313967e-13       1.565080199725e-02       1.892198754684e+09       1.403500954636e+04       4.739383390156e-04       4.156268373974e+11       9.035943776671e-03       2.116131016309e+18       6.366271086572e+13       3.478448227131e+14       6.090250893999e-06      -9.000000000000e-01       1.463873603386e+18       3.580416127228e+18       1.712035448269e-04       6.667017904779e-02 
       2.940772200448e+07       8.739694907063e-13       1.576035446305e-02       1.865984297168e+09       1.403500943681e+04       4.772559043306e-04       4.127376698829e+11       9.099193206356e-03       2.057901899741e+18       6.234429442049e+13       3.406411656835e+14       6.077519246413e-06      -9.000000000000e-01       1.423592512075e+18       3.481897397276e+18       1.712831663947e-04       6.664036689421e-02 
       2.920329886403e+07       8.862476512366e-13       1.587067375294e-02       1.840133019003e+09       1.403500932649e+04       4.805966925600e-04       4.098685859559e+11       9.162885351470e-03       2.001275061020e+18       6.105318158494e+13       3.335866920477e+14       6.064814214273e-06      -9.000000000000e-01       1.384419826732e+18       3.386089527626e+18       1.713627893773e-04       6.661059071166e-02 
       2.900029673845e+07       8.986983026356e-13       1.598176523112e-02       1.814639888610e+09       1.403500921540e+04       4.839608662633e-04       4.070194460085e+11       9.227023310590e-03       1.946206410621e+18       5.978880691781e+13       3.266783123078e+14       6.052135741940e-06      -9.000000000000e-01       1.346325047594e+18       3.292917925334e+18       1.714424137855e-04       6.658085051229e-02 
       2.879870574980e+07       9.113238681219e-13       1.609363430543e-02       1.789499944115e+09       1.403500910353e+04       4.873485891385e-04       4.041901114033e+11       9.291610203980e-03       1.892653072217e+18       5.855061668777e+13       3.199130009474e+14       6.039483773889e-06      -9.000000000000e-01       1.309278514152e+18       3.202310049987e+18       1.715220396298e-04       6.655114630868e-02 
       2.859851608878e+07       9.241268049552e-13       1.620628641649e-02       1.764708292389e+09       1.403500899088e+04       4.907600260289e-04       4.013804444667e+11       9.356649173737e-03       1.840573349301e+18       5.733806863094e+13       3.132877951068e+14       6.026858254714e-06      -9.000000000000e-01       1.273251382061e+18       3.114195357226e+18       1.716016669209e-04       6.652147811386e-02 
       2.839971801427e+07       9.371096049152e-13       1.631972704672e-02       1.740260108094e+09       1.403500887744e+04       4.941953429322e-04       3.985903084820e+11       9.422143383948e-03       1.789926692722e+18       5.615063171339e+13       3.067997932851e+14       6.014259129123e-06      -9.000000000000e-01       1.238215600677e+18       3.028505243824e+18       1.716812956698e-04       6.649184594128e-02 
       2.820230185290e+07       9.502747947861e-13       1.643396171312e-02       1.716150632744e+09       1.403500876320e+04       4.976547070077e-04       3.958195676829e+11       9.488096020842e-03       1.740673669106e+18       5.498778589860e+13       3.004461540701e+14       6.001686341941e-06      -9.000000000000e-01       1.204143891222e+18       2.945172994268e+18       1.717609258872e-04       6.646224980488e-02 
       2.800625799851e+07       9.636249368487e-13       1.654899597452e-02       1.692375173778e+09       1.403500864817e+04       5.011382865850e-04       3.930680872468e+11       9.554510292946e-03       1.692775930163e+18       5.384902191967e+13       2.942240948933e+14       5.989139838108e-06      -9.000000000000e-01       1.171009725539e+18       2.864133728819e+18       1.718405575842e-04       6.643268971899e-02 
       2.781157691172e+07       9.771626293787e-13       1.666483542613e-02       1.668929103647e+09       1.403500853233e+04       5.046462511720e-04       3.903357332885e+11       9.621389431237e-03       1.646196182823e+18       5.273384105632e+13       2.881308908115e+14       5.976619562677e-06      -9.000000000000e-01       1.138787305444e+18       2.785324352998e+18       1.719201907718e-04       6.640316569845e-02 
       2.761824911948e+07       9.908905071526e-13       1.678148570500e-02       1.645807858913e+09       1.403500841568e+04       5.081787714631e-04       3.876223728532e+11       9.688736689307e-03       1.600898160199e+18       5.164175491646e+13       2.821638733135e+14       5.964125460819e-06      -9.000000000000e-01       1.107451542633e+18       2.708683508460e+18       1.719998254612e-04       6.637367775852e-02 
       2.742626521457e+07       1.004811241960e-12       1.689895248637e-02       1.623006939363e+09       1.403500829821e+04       5.117360193475e-04       3.849278739105e+11       9.756555343513e-03       1.556846593355e+18       5.057228522231e+13       2.763204291513e+14       5.951657477817e-06      -9.000000000000e-01       1.076978039152e+18       2.634151525222e+18       1.720794616637e-04       6.634422591493e-02 
       2.723561585518e+07       1.018927543125e-12       1.701724148370e-02       1.600521907131e+09       1.403500817992e+04       5.153181679177e-04       3.822521053477e+11       9.824848693142e-03       1.514007183842e+18       4.952496360094e+13       2.705979991958e+14       5.939215559071e-06      -9.000000000000e-01       1.047343068402e+18       2.561670375207e+18       1.721590993904e-04       6.631481018385e-02 
       2.704629176443e+07       1.033242158030e-12       1.713635845226e-02       1.578348385833e+09       1.403500806080e+04       5.189253914778e-04       3.795949369636e+11       9.893620060567e-03       1.472346576991e+18       4.849933137914e+13       2.649940773157e+14       5.926799650093e-06      -9.000000000000e-01       1.018523556661e+18       2.491183627062e+18       1.722387386528e-04       6.628543058193e-02 
       2.685828372992e+07       1.047757872656e-12       1.725630918736e-02       1.556482059718e+09       1.403500794085e+04       5.225578655520e-04       3.769562394621e+11       9.962872791412e-03       1.431832335950e+18       4.749493938252e+13       2.595062092805e+14       5.914409696510e-06      -9.000000000000e-01       9.904970651239e+17       2.422636402223e+18       1.723183794624e-04       6.625608712628e-02 
       2.667158260329e+07       1.062477512118e-12       1.737709952431e-02       1.534918672826e+09       1.403500782006e+04       5.262157668933e-04       3.743358844456e+11       1.003261025471e-02       1.392432916423e+18       4.651134773884e+13       2.541319916849e+14       5.902045644061e-06      -9.000000000000e-01       9.632417724268e+17       2.355975332189e+18       1.723980218308e-04       6.622677983448e-02 
       2.648617929979e+07       1.077403941221e-12       1.749873534027e-02       1.513654028161e+09       1.403500769843e+04       5.298992734917e-04       3.717337444095e+11       1.010283584308e-02       1.354117642110e+18       4.554812568536e+13       2.488690708971e+14       5.889707438601e-06      -9.000000000000e-01       9.367364576611e+17       2.291148516968e+18       1.724776657696e-04       6.619750872457e-02 
       2.630206479780e+07       1.092540065013e-12       1.762122255241e-02       1.492683986874e+09       1.403500757594e+04       5.336085645833e-04       3.691496927350e+11       1.017355297287e-02       1.316856680827e+18       4.460485138016e+13       2.437151420272e+14       5.877395026097e-06      -9.000000000000e-01       9.109604838488e+17       2.228105484669e+18       1.725573112905e-04       6.616827381507e-02 
       2.611923013843e+07       1.107888829353e-12       1.774456711973e-02       1.472004467455e+09       1.403500745260e+04       5.373438206589e-04       3.665836036839e+11       1.024476508435e-02       1.280621021272e+18       4.368111171741e+13       2.386679479185e+14       5.865108352628e-06      -9.000000000000e-01       8.858937818752e+17       2.166797152207e+18       1.726369584053e-04       6.613907512496e-02 
       2.593766642505e+07       1.123453221483e-12       1.786877504310e-02       1.451611444942e+09       1.403500732839e+04       5.411052234725e-04       3.640353523918e+11       1.031647564184e-02       1.245382450445e+18       4.277650214645e+13       2.337252781586e+14       5.852847364387e-06      -9.000000000000e-01       8.615168348628e+17       2.107175787088e+18       1.727166071261e-04       6.610991267372e-02 
       2.575736482289e+07       1.139236270610e-12       1.799385236518e-02       1.431500950137e+09       1.403500720331e+04       5.448929560506e-04       3.615048148625e+11       1.038868813392e-02       1.211113531672e+18       4.189062649463e+13       2.288849681111e+14       5.840612007679e-06      -9.000000000000e-01       8.378106629760e+17       2.049194970243e+18       1.727962574647e-04       6.608078648129e-02 
